Time	[0:22]	[0:23]	[0:24]	[0:25]	[0:26]	[12:1]	[12:2]	[12:3]	[12:4]	[12:6]	[12:7]	[12:8]	[12:9]	[12:10]	[12:11]	[13:0]	[13:2]	[13:4]	[13:6]	[14:21]	[14:22]	[14:23]	[14:24]	[14:25]	[35:12]	[36:12]	[37:12]	[38:12]	[39:12]
time	Std1LinSpdRef	Std2LinSpdRef	Std3LinSpdRef	Std4LinSpdRef	Std5LinSpdRef	InterStd12TenRef	InterStd23TenRef	InterStd34TenRef	InterStd45TenRef	InterStd01TenActFlt	InterStd12TenActFlt	InterStd23TenActFlt	InterStd34TenActFlt	InterStd45TenActFlt	InterStd5TenrTenActFlt	X0.ThkAct	X1.ThkAct	X4.ThkAct	X5A.ThkAct	Std1ThkRef	Std2ThkRef	Std3ThkRef	Std4ThkRef	Std5ThkRef	1#HgcSrgActOS	2#HgcSrgActOS	3#HgcSrgActOS	4#HgcSrgActOS	5#HgcSrgActOS	
1.094	197.379	315.17	483.629	803.879	1200	17.832	11.762	7.928	4.94	11.3364	17.8367	11.8882	7.95399	4.93485	1.4948	2.18923	1.50213	0.370612	0.252815	1.505	0.934	0.607	0.37	0.252	1.77399	0.863129	0.766739	1.32056	2.96825
1.096	196.867	314.311	482.31	801.686	1200	17.832	11.762	7.928	4.94	11.3364	17.8367	11.8882	7.95399	4.93485	1.4948	2.18923	1.50213	0.370612	0.252815	1.505	0.934	0.607	0.37	0.252	1.77399	0.863129	0.766739	1.32056	2.96825
1.098	196.867	314.311	482.31	801.686	1200	17.832	11.762	7.928	4.94	11.3364	17.8367	11.8882	7.95399	4.93485	1.4948	2.18923	1.50213	0.370612	0.252815	1.505	0.934	0.607	0.37	0.252	1.77399	0.863129	0.766739	1.32056	2.96825
1.1	196.867	314.311	482.31	801.686	1200	17.832	11.762	7.928	4.94	11.3364	17.8367	11.8882	7.95399	4.93485	1.4948	2.18923	1.50213	0.370612	0.252815	1.505	0.934	0.607	0.37	0.252	1.77399	0.863129	0.766739	1.32056	2.96825
1.102	196.867	314.311	482.31	801.686	1200	17.832	11.762	7.928	4.94	11.3364	17.8367	11.8882	7.95399	4.93485	1.4948	2.18923	1.50213	0.370612	0.252815	1.505	0.934	0.607	0.37	0.252	1.77399	0.863129	0.766739	1.32056	2.96825
1.104	196.867	314.311	482.31	801.686	1200	17.832	11.762	7.928	4.94	11.3862	17.8609	11.8731	7.92409	4.91729	1.51001	2.18679	1.50213	0.370612	0.252741	1.505	0.934	0.607	0.37	0.252	1.77399	0.863007	0.766998	1.3204	2.96762
1.106	196.867	314.311	482.31	801.686	1200	17.832	11.762	7.928	4.94	11.3862	17.8609	11.8731	7.92409	4.91729	1.51001	2.18679	1.50213	0.370612	0.252741	1.505	0.934	0.607	0.37	0.252	1.77399	0.863007	0.766998	1.3204	2.96762
1.108	197.135	314.736	482.963	802.772	1200	17.832	11.762	7.928	4.94	11.3862	17.8609	11.8731	7.92409	4.91729	1.51001	2.18679	1.50213	0.370612	0.252741	1.505	0.934	0.607	0.37	0.252	1.77399	0.863007	0.766998	1.3204	2.96762
1.11	197.135	314.736	482.963	802.772	1200	17.832	11.762	7.928	4.94	11.3862	17.8609	11.8731	7.92409	4.91729	1.51001	2.18679	1.50213	0.370612	0.252741	1.505	0.934	0.607	0.37	0.252	1.77399	0.863007	0.766998	1.3204	2.96762
1.112	197.135	314.736	482.963	802.772	1200	17.832	11.762	7.928	4.94	11.3862	17.8609	11.8731	7.92409	4.91729	1.51001	2.18434	1.50213	0.373062	0.252648	1.505	0.934	0.607	0.37	0.252	1.77399	0.862991	0.766373	1.32088	2.96731
1.114	197.135	314.736	482.963	802.772	1200	17.832	11.762	7.928	4.94	11.3862	17.8609	11.8731	7.92409	4.91729	1.51001	2.18434	1.50213	0.373062	0.252648	1.505	0.934	0.607	0.37	0.252	1.77399	0.862991	0.766373	1.32088	2.96731
1.116	197.135	314.736	482.963	802.772	1200	17.832	11.762	7.928	4.94	11.3862	17.8609	11.8731	7.92409	4.91729	1.51001	2.18434	1.50213	0.373062	0.252648	1.505	0.934	0.607	0.37	0.252	1.77399	0.862991	0.766373	1.32088	2.96731
1.118	197.135	314.736	482.963	802.772	1200	17.832	11.762	7.928	4.94	11.3862	17.8609	11.8731	7.92409	4.91729	1.51001	2.18434	1.50213	0.373062	0.252648	1.505	0.934	0.607	0.37	0.252	1.77399	0.862991	0.766373	1.32088	2.96731
1.12	197.135	314.736	482.963	802.772	1200	17.832	11.762	7.928	4.94	11.3862	17.8609	11.8731	7.92409	4.91729	1.51001	2.18434	1.50213	0.373062	0.252648	1.505	0.934	0.607	0.37	0.252	1.77399	0.862991	0.766373	1.32088	2.96731
1.122	197.135	314.736	482.963	802.772	1200	17.832	11.762	7.928	4.94	11.3862	17.8609	11.8731	7.92409	4.91729	1.51001	2.18679	1.50213	0.373062	0.252538	1.505	0.934	0.607	0.37	0.252	1.77312	0.862991	0.765411	1.32186	2.96819
1.124	197.135	314.736	482.963	802.772	1200	17.832	11.762	7.928	4.94	11.3862	17.8609	11.8731	7.92409	4.91729	1.51001	2.18679	1.50213	0.373062	0.252538	1.505	0.934	0.607	0.37	0.252	1.77312	0.862991	0.765411	1.32186	2.96819
1.126	197.135	314.736	482.963	802.772	1200	17.832	11.762	7.928	4.94	11.3862	17.8609	11.8731	7.92409	4.91729	1.51001	2.18679	1.50213	0.373062	0.252538	1.505	0.934	0.607	0.37	0.252	1.77312	0.862991	0.765411	1.32186	2.96819
1.128	197.135	314.736	482.963	802.772	1200	17.832	11.762	7.928	4.94	11.3862	17.8609	11.8731	7.92409	4.91729	1.51001	2.18679	1.50213	0.373062	0.252538	1.505	0.934	0.607	0.37	0.252	1.77312	0.862991	0.765411	1.32186	2.96819
1.13	197.135	314.736	482.963	802.772	1200	17.832	11.762	7.928	4.94	11.3862	17.8609	11.8731	7.92409	4.91729	1.51001	2.18679	1.50213	0.373062	0.25248	1.505	0.934	0.607	0.37	0.252	1.77301	0.862991	0.76387	1.32194	2.96738
1.132	197.039	314.633	482.805	802.508	1200	17.832	11.762	7.928	4.94	11.3862	17.8609	11.8731	7.92409	4.91729	1.51001	2.18679	1.50213	0.373062	0.25248	1.505	0.934	0.607	0.37	0.252	1.77301	0.862991	0.76387	1.32194	2.96738
1.134	197.039	314.633	482.805	802.508	1200	17.832	11.762	7.928	4.94	11.3862	17.8609	11.8731	7.92409	4.91729	1.51001	2.18679	1.50213	0.373062	0.25248	1.505	0.934	0.607	0.37	0.252	1.77301	0.862991	0.76387	1.32194	2.96738
1.136	197.039	314.633	482.805	802.508	1200	17.832	11.762	7.928	4.94	11.3862	17.8609	11.8731	7.92409	4.91729	1.51001	2.18679	1.50213	0.373062	0.25248	1.505	0.934	0.607	0.37	0.252	1.77301	0.862991	0.76387	1.32194	2.96738
1.138	197.039	314.633	482.805	802.508	1200	17.832	11.762	7.928	4.94	11.3862	17.8609	11.8731	7.92409	4.91729	1.51001	2.18679	1.50213	0.373062	0.25248	1.505	0.934	0.607	0.37	0.252	1.77301	0.862991	0.76387	1.32194	2.96738
1.14	197.039	314.633	482.805	802.508	1200	17.832	11.762	7.928	4.94	11.4393	17.8701	11.822	7.94399	4.90365	1.49055	2.18923	1.50213	0.373062	0.252388	1.505	0.934	0.607	0.37	0.252	1.77299	0.862991	0.761475	1.32195	2.96703
1.142	197.039	314.633	482.805	802.508	1200	17.832	11.762	7.928	4.94	11.4393	17.8701	11.822	7.94399	4.90365	1.49055	2.18923	1.50213	0.373062	0.252388	1.505	0.934	0.607	0.37	0.252	1.77299	0.862991	0.761475	1.32195	2.96703
1.144	196.812	314.312	482.312	801.69	1200	17.832	11.762	7.928	4.94	11.4393	17.8701	11.822	7.94399	4.90365	1.49055	2.18923	1.50213	0.373062	0.252388	1.505	0.934	0.607	0.37	0.252	1.77299	0.862991	0.761475	1.32195	2.96703
1.146	196.812	314.312	482.312	801.69	1200	17.832	11.762	7.928	4.94	11.4393	17.8701	11.822	7.94399	4.90365	1.49055	2.18923	1.50213	0.373062	0.252388	1.505	0.934	0.607	0.37	0.252	1.77299	0.862991	0.761475	1.32195	2.96703
1.148	196.812	314.312	482.312	801.69	1200	17.832	11.762	7.928	4.94	11.4393	17.8701	11.822	7.94399	4.90365	1.49055	2.18434	1.50213	0.373062	0.252445	1.505	0.934	0.607	0.37	0.252	1.77299	0.862991	0.760208	1.32195	2.96723
1.15	196.812	314.312	482.312	801.69	1200	17.832	11.762	7.928	4.94	11.4393	17.8701	11.822	7.94399	4.90365	1.49055	2.18434	1.50213	0.373062	0.252445	1.505	0.934	0.607	0.37	0.252	1.77299	0.862991	0.760208	1.32195	2.96723
1.152	196.812	314.312	482.312	801.69	1200	17.832	11.762	7.928	4.94	11.4393	17.8701	11.822	7.94399	4.90365	1.49055	2.18434	1.50213	0.373062	0.252445	1.505	0.934	0.607	0.37	0.252	1.77299	0.862991	0.760208	1.32195	2.96723
1.154	196.812	314.312	482.312	801.69	1200	17.832	11.762	7.928	4.94	11.4393	17.8701	11.822	7.94399	4.90365	1.49055	2.18434	1.50213	0.373062	0.252445	1.505	0.934	0.607	0.37	0.252	1.77299	0.862991	0.760208	1.32195	2.96723
1.156	196.812	314.312	482.312	801.69	1200	17.832	11.762	7.928	4.94	11.4393	17.8701	11.822	7.94399	4.90365	1.49055	2.18434	1.50213	0.373062	0.252445	1.505	0.934	0.607	0.37	0.252	1.77299	0.862991	0.760208	1.32195	2.96723
1.158	196.812	314.312	482.312	801.69	1200	17.832	11.762	7.928	4.94	11.4393	17.8701	11.822	7.94399	4.90365	1.49055	2.18434	1.50213	0.373062	0.252541	1.505	0.934	0.607	0.37	0.252	1.77299	0.863785	0.758698	1.32195	2.96726
1.16	196.812	314.312	482.312	801.69	1200	17.832	11.762	7.928	4.94	11.4393	17.8701	11.822	7.94399	4.90365	1.49055	2.18434	1.50213	0.373062	0.252541	1.505	0.934	0.607	0.37	0.252	1.77299	0.863785	0.758698	1.32195	2.96726
1.162	196.812	314.312	482.312	801.69	1200	17.832	11.762	7.928	4.94	11.4393	17.8701	11.822	7.94399	4.90365	1.49055	2.18434	1.50213	0.373062	0.252541	1.505	0.934	0.607	0.37	0.252	1.77299	0.863785	0.758698	1.32195	2.96726
1.164	196.812	314.312	482.312	801.69	1200	17.832	11.762	7.928	4.94	11.4393	17.8701	11.822	7.94399	4.90365	1.49055	2.18434	1.50213	0.373062	0.252541	1.505	0.934	0.607	0.37	0.252	1.77299	0.863785	0.758698	1.32195	2.96726
1.166	196.812	314.312	482.312	801.69	1200	17.832	11.762	7.928	4.94	11.4393	17.8701	11.822	7.94399	4.90365	1.49055	2.18434	1.50213	0.373062	0.252541	1.505	0.934	0.607	0.37	0.252	1.77299	0.863785	0.758698	1.32195	2.96726
1.168	195.714	312.728	479.882	797.651	1200	17.832	11.762	7.928	4.94	11.4393	17.8701	11.822	7.94399	4.90365	1.49055	2.18434	1.50213	0.373062	0.252666	1.505	0.934	0.607	0.37	0.252	1.77299	0.863983	0.758072	1.32273	2.96767
1.17	195.714	312.728	479.882	797.651	1200	17.832	11.762	7.928	4.94	11.4393	17.8701	11.822	7.94399	4.90365	1.49055	2.18434	1.50213	0.373062	0.252666	1.505	0.934	0.607	0.37	0.252	1.77299	0.863983	0.758072	1.32273	2.96767
1.172	195.714	312.728	479.882	797.651	1200	17.832	11.762	7.928	4.94	11.4393	17.8701	11.822	7.94399	4.90365	1.49055	2.18434	1.50213	0.373062	0.252666	1.505	0.934	0.607	0.37	0.252	1.77299	0.863983	0.758072	1.32273	2.96767
1.174	195.714	312.728	479.882	797.651	1200	17.832	11.762	7.928	4.94	11.4393	17.8701	11.822	7.94399	4.90365	1.49055	2.18434	1.50213	0.373062	0.252666	1.505	0.934	0.607	0.37	0.252	1.77299	0.863983	0.758072	1.32273	2.96767
1.176	195.714	312.728	479.882	797.651	1200	17.832	11.762	7.928	4.94	11.4393	17.8701	11.822	7.94399	4.90365	1.49055	2.18434	1.50213	0.373062	0.252666	1.505	0.934	0.607	0.37	0.252	1.77299	0.863998	0.757141	1.32227	2.96897
1.178	195.714	312.728	479.882	797.651	1200	17.832	11.762	7.928	4.94	11.4393	17.8701	11.822	7.94399	4.90365	1.49055	2.18434	1.50213	0.373062	0.252666	1.505	0.934	0.607	0.37	0.252	1.77299	0.863998	0.757141	1.32227	2.96897
1.18	195.714	312.728	479.882	797.651	1200	17.832	11.762	7.928	4.94	11.4393	17.8701	11.822	7.94399	4.90365	1.49055	2.18434	1.50213	0.373062	0.252666	1.505	0.934	0.607	0.37	0.252	1.77299	0.863998	0.757141	1.32227	2.96897
1.182	195.714	312.728	479.882	797.651	1200	17.832	11.762	7.928	4.94	11.4393	17.8701	11.822	7.94399	4.90365	1.49055	2.18434	1.50213	0.373062	0.252666	1.505	0.934	0.607	0.37	0.252	1.77299	0.863998	0.757141	1.32227	2.96897
1.184	195.714	312.728	479.882	797.651	1200	17.832	11.762	7.928	4.94	11.4393	17.8701	11.822	7.94399	4.90365	1.49055	2.18434	1.50213	0.373062	0.252666	1.505	0.934	0.607	0.37	0.252	1.77299	0.863998	0.757141	1.32227	2.96897
1.186	195.714	312.728	479.882	797.651	1200	17.832	11.762	7.928	4.94	11.499	17.8233	11.7861	7.87966	4.90608	1.47534	2.18434	1.49969	0.370612	0.252715	1.505	0.934	0.607	0.37	0.252	1.77299	0.863602	0.757019	1.32197	2.97017
1.188	195.714	312.728	479.882	797.651	1200	17.832	11.762	7.928	4.94	11.499	17.8233	11.7861	7.87966	4.90608	1.47534	2.18434	1.49969	0.370612	0.252715	1.505	0.934	0.607	0.37	0.252	1.77299	0.863602	0.757019	1.32197	2.97017
1.19	195.714	312.728	479.882	797.651	1200	17.832	11.762	7.928	4.94	11.499	17.8233	11.7861	7.87966	4.90608	1.47534	2.18434	1.49969	0.370612	0.252715	1.505	0.934	0.607	0.37	0.252	1.77299	0.863602	0.757019	1.32197	2.97017
1.192	195.606	312.581	479.656	797.275	1200	17.832	11.762	7.928	4.94	11.499	17.8233	11.7861	7.87966	4.90608	1.47534	2.18434	1.49969	0.370612	0.252715	1.505	0.934	0.607	0.37	0.252	1.77299	0.863602	0.757019	1.32197	2.97017
1.194	195.606	312.581	479.656	797.275	1200	17.832	11.762	7.928	4.94	11.499	17.8233	11.7861	7.87966	4.90608	1.47534	2.18434	1.50213	0.370612	0.252739	1.505	0.934	0.607	0.37	0.252	1.77299	0.863068	0.757645	1.32195	2.97025
1.196	195.606	312.581	479.656	797.275	1200	17.832	11.762	7.928	4.94	11.499	17.8233	11.7861	7.87966	4.90608	1.47534	2.18434	1.50213	0.370612	0.252739	1.505	0.934	0.607	0.37	0.252	1.77299	0.863068	0.757645	1.32195	2.97025
1.198	195.606	312.581	479.656	797.275	1200	17.832	11.762	7.928	4.94	11.499	17.8233	11.7861	7.87966	4.90608	1.47534	2.18434	1.50213	0.370612	0.252739	1.505	0.934	0.607	0.37	0.252	1.77299	0.863068	0.757645	1.32195	2.97025
1.2	195.606	312.581	479.656	797.275	1200	17.832	11.762	7.928	4.94	11.499	17.8233	11.7861	7.87966	4.90608	1.47534	2.18434	1.50213	0.370612	0.252739	1.505	0.934	0.607	0.37	0.252	1.77299	0.863068	0.757645	1.32195	2.97025
1.202	195.606	312.581	479.656	797.275	1200	17.832	11.762	7.928	4.94	11.499	17.8233	11.7861	7.87966	4.90608	1.47534	2.18434	1.50213	0.370612	0.252739	1.505	0.934	0.607	0.37	0.252	1.77299	0.863068	0.757645	1.32195	2.97025
1.204	195.555	312.592	479.673	797.302	1200	17.832	11.762	7.928	4.94	11.499	17.8233	11.7861	7.87966	4.90608	1.47534	2.18679	1.50213	0.370612	0.252691	1.505	0.934	0.607	0.37	0.252	1.77299	0.862991	0.757584	1.32102	2.97105
1.206	195.555	312.592	479.673	797.302	1200	17.832	11.762	7.928	4.94	11.499	17.8233	11.7861	7.87966	4.90608	1.47534	2.18679	1.50213	0.370612	0.252691	1.505	0.934	0.607	0.37	0.252	1.77299	0.862991	0.757584	1.32102	2.97105
1.208	195.555	312.592	479.673	797.302	1200	17.832	11.762	7.928	4.94	11.499	17.8233	11.7861	7.87966	4.90608	1.47534	2.18679	1.50213	0.370612	0.252691	1.505	0.934	0.607	0.37	0.252	1.77299	0.862991	0.757584	1.32102	2.97105
1.21	195.555	312.592	479.673	797.302	1200	17.832	11.762	7.928	4.94	11.499	17.8233	11.7861	7.87966	4.90608	1.47534	2.18679	1.50213	0.370612	0.252691	1.505	0.934	0.607	0.37	0.252	1.77299	0.862991	0.757584	1.32102	2.97105
1.212	195.555	312.592	479.673	797.302	1200	17.832	11.762	7.928	4.94	11.499	17.8233	11.7861	7.87966	4.90608	1.47534	2.18434	1.50458	0.370612	0.25261	1.505	0.934	0.607	0.37	0.252	1.77299	0.862991	0.75795	1.32056	2.97211
1.214	195.555	312.592	479.673	797.302	1200	17.832	11.762	7.928	4.94	11.499	17.8233	11.7861	7.87966	4.90608	1.47534	2.18434	1.50458	0.370612	0.25261	1.505	0.934	0.607	0.37	0.252	1.77299	0.862991	0.75795	1.32056	2.97211
1.216	195.555	312.592	479.673	797.302	1200	17.832	11.762	7.928	4.94	11.499	17.8233	11.7861	7.87966	4.90608	1.47534	2.18434	1.50458	0.370612	0.25261	1.505	0.934	0.607	0.37	0.252	1.77299	0.862991	0.75795	1.32056	2.97211
1.218	195.555	312.592	479.673	797.302	1200	17.832	11.762	7.928	4.94	11.499	17.8233	11.7861	7.87966	4.90608	1.47534	2.18434	1.50458	0.370612	0.25261	1.505	0.934	0.607	0.37	0.252	1.77299	0.862991	0.75795	1.32056	2.97211
1.22	195.555	312.592	479.673	797.302	1200	17.832	11.762	7.928	4.94	11.499	17.8233	11.7861	7.87966	4.90608	1.47534	2.18434	1.50458	0.370612	0.25261	1.505	0.934	0.607	0.37	0.252	1.77299	0.862991	0.75795	1.32056	2.97211
1.222	195.555	312.592	479.673	797.302	1200	17.832	11.762	7.928	4.94	11.5609	17.8017	11.7865	7.89798	4.89436	1.47201	2.18679	1.50458	0.370612	0.252593	1.505	0.934	0.607	0.37	0.252	1.77386	0.862991	0.758011	1.31999	2.97075
1.224	195.555	312.592	479.673	797.302	1200	17.832	11.762	7.928	4.94	11.5609	17.8017	11.7865	7.89798	4.89436	1.47201	2.18679	1.50458	0.370612	0.252593	1.505	0.934	0.607	0.37	0.252	1.77386	0.862991	0.758011	1.31999	2.97075
1.226	195.555	312.592	479.673	797.302	1200	17.832	11.762	7.928	4.94	11.5609	17.8017	11.7865	7.89798	4.89436	1.47201	2.18679	1.50458	0.370612	0.252593	1.505	0.934	0.607	0.37	0.252	1.77386	0.862991	0.758011	1.31999	2.97075
1.228	195.544	312.596	479.679	797.313	1200	17.832	11.762	7.928	4.94	11.5609	17.8017	11.7865	7.89798	4.89436	1.47201	2.18679	1.50458	0.370612	0.252593	1.505	0.934	0.607	0.37	0.252	1.77386	0.862991	0.758011	1.31999	2.97075
1.23	195.544	312.596	479.679	797.313	1200	17.832	11.762	7.928	4.94	11.5609	17.8017	11.7865	7.89798	4.89436	1.47201	2.18679	1.50458	0.370612	0.252593	1.505	0.934	0.607	0.37	0.252	1.77386	0.862991	0.758011	1.31999	2.97075
1.232	195.544	312.596	479.679	797.313	1200	17.832	11.762	7.928	4.94	11.5609	17.8017	11.7865	7.89798	4.89436	1.47201	2.18923	1.50213	0.370612	0.252641	1.505	0.934	0.607	0.37	0.252	1.77398	0.862991	0.758881	1.32035	2.96952
1.234	195.544	312.596	479.679	797.313	1200	17.832	11.762	7.928	4.94	11.5609	17.8017	11.7865	7.89798	4.89436	1.47201	2.18923	1.50213	0.370612	0.252641	1.505	0.934	0.607	0.37	0.252	1.77398	0.862991	0.758881	1.32035	2.96952
1.236	195.544	312.596	479.679	797.313	1200	17.832	11.762	7.928	4.94	11.5609	17.8017	11.7865	7.89798	4.89436	1.47201	2.18923	1.50213	0.370612	0.252641	1.505	0.934	0.607	0.37	0.252	1.77398	0.862991	0.758881	1.32035	2.96952
1.238	195.544	312.596	479.679	797.313	1200	17.832	11.762	7.928	4.94	11.5609	17.8017	11.7865	7.89798	4.89436	1.47201	2.18923	1.50213	0.370612	0.252641	1.505	0.934	0.607	0.37	0.252	1.77398	0.862991	0.758881	1.32035	2.96952
1.24	196.029	313.424	480.95	799.425	1200	17.832	11.762	7.928	4.94	11.5609	17.8017	11.7865	7.89798	4.89436	1.47201	2.18923	1.50458	0.370612	0.252757	1.505	0.934	0.607	0.37	0.252	1.77399	0.863861	0.759857	1.32127	2.9689
1.242	196.029	313.424	480.95	799.425	1200	17.832	11.762	7.928	4.94	11.5609	17.8017	11.7865	7.89798	4.89436	1.47201	2.18923	1.50458	0.370612	0.252757	1.505	0.934	0.607	0.37	0.252	1.77399	0.863861	0.759857	1.32127	2.9689
1.244	196.029	313.424	480.95	799.425	1200	17.832	11.762	7.928	4.94	11.5609	17.8017	11.7865	7.89798	4.89436	1.47201	2.18923	1.50458	0.370612	0.252757	1.505	0.934	0.607	0.37	0.252	1.77399	0.863861	0.759857	1.32127	2.9689
1.246	196.029	313.424	480.95	799.425	1200	17.832	11.762	7.928	4.94	11.5609	17.8017	11.7865	7.89798	4.89436	1.47201	2.18923	1.50458	0.370612	0.252757	1.505	0.934	0.607	0.37	0.252	1.77399	0.863861	0.759857	1.32127	2.9689
1.248	196.029	313.424	480.95	799.425	1200	17.832	11.762	7.928	4.94	11.5609	17.8017	11.7865	7.89798	4.89436	1.47201	2.18923	1.50458	0.370612	0.252757	1.505	0.934	0.607	0.37	0.252	1.77399	0.863861	0.759857	1.32127	2.9689
1.25	196.029	313.424	480.95	799.425	1200	17.832	11.762	7.928	4.94	11.5609	17.8017	11.7865	7.89798	4.89436	1.47201	2.18923	1.50458	0.373062	0.252846	1.505	0.934	0.607	0.37	0.252	1.77399	0.863983	0.760864	1.32189	2.96728
1.252	196.493	314.232	482.189	801.485	1200	17.832	11.762	7.928	4.94	11.5609	17.8017	11.7865	7.89798	4.89436	1.47201	2.18923	1.50458	0.373062	0.252846	1.505	0.934	0.607	0.37	0.252	1.77399	0.863983	0.760864	1.32189	2.96728
1.254	196.493	314.232	482.189	801.485	1200	17.832	11.762	7.928	4.94	11.5609	17.8017	11.7865	7.89798	4.89436	1.47201	2.18923	1.50458	0.373062	0.252846	1.505	0.934	0.607	0.37	0.252	1.77399	0.863983	0.760864	1.32189	2.96728
1.256	196.493	314.232	482.189	801.485	1200	17.832	11.762	7.928	4.94	11.5609	17.8017	11.7865	7.89798	4.89436	1.47201	2.18923	1.50458	0.373062	0.252846	1.505	0.934	0.607	0.37	0.252	1.77399	0.863983	0.760864	1.32189	2.96728
1.258	196.493	314.232	482.189	801.485	1200	17.832	11.762	7.928	4.94	11.574	17.811	11.795	7.942	4.83324	1.46742	2.18923	1.50458	0.370612	0.252878	1.505	0.934	0.607	0.37	0.252	1.77478	0.863998	0.761856	1.32115	2.96474
1.26	196.493	314.232	482.189	801.485	1200	17.832	11.762	7.928	4.94	11.574	17.811	11.795	7.942	4.83324	1.46742	2.18923	1.50458	0.370612	0.252878	1.505	0.934	0.607	0.37	0.252	1.77478	0.863998	0.761856	1.32115	2.96474
1.262	196.493	314.232	482.189	801.485	1200	17.832	11.762	7.928	4.94	11.574	17.811	11.795	7.942	4.83324	1.46742	2.18923	1.50458	0.370612	0.252878	1.505	0.934	0.607	0.37	0.252	1.77478	0.863998	0.761856	1.32115	2.96474
1.264	196.493	314.232	482.189	801.485	1200	17.832	11.762	7.928	4.94	11.574	17.811	11.795	7.942	4.83324	1.46742	2.18923	1.50458	0.370612	0.252878	1.505	0.934	0.607	0.37	0.252	1.77478	0.863998	0.761856	1.32115	2.96474
1.266	196.493	314.232	482.189	801.485	1200	17.832	11.762	7.928	4.94	11.574	17.811	11.795	7.942	4.83324	1.46742	2.18923	1.50458	0.370612	0.252878	1.505	0.934	0.607	0.37	0.252	1.77478	0.863998	0.761856	1.32115	2.96474
1.268	196.493	314.232	482.189	801.485	1200	17.832	11.762	7.928	4.94	11.574	17.811	11.795	7.942	4.83324	1.46742	2.19168	1.50458	0.370612	0.252821	1.505	0.934	0.607	0.37	0.252	1.77498	0.864639	0.762863	1.32096	2.9643
1.27	196.493	314.232	482.189	801.485	1200	17.832	11.762	7.928	4.94	11.574	17.811	11.795	7.942	4.83324	1.46742	2.19168	1.50458	0.370612	0.252821	1.505	0.934	0.607	0.37	0.252	1.77498	0.864639	0.762863	1.32096	2.9643
1.272	196.493	314.232	482.189	801.485	1200	17.832	11.762	7.928	4.94	11.574	17.811	11.795	7.942	4.83324	1.46742	2.19168	1.50458	0.370612	0.252821	1.505	0.934	0.607	0.37	0.252	1.77498	0.864639	0.762863	1.32096	2.9643
1.274	196.493	314.232	482.189	801.485	1200	17.832	11.762	7.928	4.94	11.574	17.811	11.795	7.942	4.83324	1.46742	2.19168	1.50458	0.370612	0.252821	1.505	0.934	0.607	0.37	0.252	1.77498	0.864639	0.762863	1.32096	2.9643
1.276	196.56	314.37	482.401	801.838	1200	17.832	11.762	7.928	4.94	11.574	17.811	11.795	7.942	4.83324	1.46742	2.19168	1.50458	0.370612	0.252821	1.505	0.934	0.607	0.37	0.252	1.77499	0.864944	0.762985	1.32095	2.96592
1.278	196.56	314.37	482.401	801.838	1200	17.832	11.762	7.928	4.94	11.574	17.811	11.795	7.942	4.83324	1.46742	2.19168	1.50458	0.370612	0.252821	1.505	0.934	0.607	0.37	0.252	1.77499	0.864944	0.762985	1.32095	2.96592
1.28	196.56	314.37	482.401	801.838	1200	17.832	11.762	7.928	4.94	11.574	17.811	11.795	7.942	4.83324	1.46742	2.19168	1.50458	0.370612	0.252821	1.505	0.934	0.607	0.37	0.252	1.77499	0.864944	0.762985	1.32095	2.96592
1.282	196.56	314.37	482.401	801.838	1200	17.832	11.762	7.928	4.94	11.574	17.811	11.795	7.942	4.83324	1.46742	2.19168	1.50458	0.370612	0.252821	1.505	0.934	0.607	0.37	0.252	1.77499	0.864944	0.762985	1.32095	2.96592
1.284	196.56	314.37	482.401	801.838	1200	17.832	11.762	7.928	4.94	11.574	17.811	11.795	7.942	4.83324	1.46742	2.19168	1.50458	0.370612	0.252821	1.505	0.934	0.607	0.37	0.252	1.77499	0.864944	0.762985	1.32095	2.96592
1.286	196.56	314.37	482.401	801.838	1200	17.832	11.762	7.928	4.94	11.574	17.811	11.795	7.942	4.83324	1.46742	2.19168	1.50213	0.370612	0.252864	1.505	0.934	0.607	0.37	0.252	1.77499	0.86499	0.763	1.32187	2.96468
1.288	195.796	313.261	480.699	799.008	1200	17.832	11.762	7.928	4.94	11.574	17.811	11.795	7.942	4.83324	1.46742	2.19168	1.50213	0.370612	0.252864	1.505	0.934	0.607	0.37	0.252	1.77499	0.86499	0.763	1.32187	2.96468
1.29	195.796	313.261	480.699	799.008	1200	17.832	11.762	7.928	4.94	11.574	17.811	11.795	7.942	4.83324	1.46742	2.19168	1.50213	0.370612	0.252864	1.505	0.934	0.607	0.37	0.252	1.77499	0.86499	0.763	1.32187	2.96468
1.292	195.796	313.261	480.699	799.008	1200	17.832	11.762	7.928	4.94	11.574	17.811	11.795	7.942	4.83324	1.46742	2.19168	1.50213	0.370612	0.252864	1.505	0.934	0.607	0.37	0.252	1.77499	0.86499	0.763	1.32187	2.96468
1.294	195.796	313.261	480.699	799.008	1200	17.832	11.762	7.928	4.94	11.574	17.811	11.795	7.942	4.83324	1.46742	2.19168	1.50213	0.370612	0.252864	1.505	0.934	0.607	0.37	0.252	1.77499	0.86499	0.763	1.32187	2.96468
